financial_year,sending_location,stay_type,age_group,sex,rate,nclient
2019/20,South Lanarkshire,Long Stay,0-17 years,Male,0,0
2019/20,South Lanarkshire,Long Stay,0-17 years,Not Known / Unspecified,0,0
2019/20,South Lanarkshire,Long Stay,18-64 years,Female,37.2,100
2019/20,South Lanarkshire,Long Stay,18-64 years,Male,55.8,150
2019/20,South Lanarkshire,Long Stay,18-64 years,Not Known / Unspecified,0,0
2019/20,South Lanarkshire,Long Stay,65-74 years,Female,48.3,130
2019/20,South Lanarkshire,Long Stay,65-74 years,Male,52,140
2019/20,South Lanarkshire,Long Stay,65-74 years,Not Known / Unspecified,0,0
2019/20,South Lanarkshire,Long Stay,75-84 years,Female,200.7,540
2019/20,South Lanarkshire,Long Stay,75-84 years,Male,98.5,265
2019/20,South Lanarkshire,Long Stay,75-84 years,Not Known / Unspecified,0,0
2019/20,South Lanarkshire,Long Stay,85+ years,Female,388.5,1045
2019/20,South Lanarkshire,Long Stay,85+ years,Male,119,320
2019/20,South Lanarkshire,Long Stay,85+ years,Not Known / Unspecified,0,0
2019/20,South Lanarkshire,Long Stay,Unknown,Female,0,0
2019/20,South Lanarkshire,Long Stay,Unknown,Male,0,0
2019/20,South Lanarkshire,Long Stay,Unknown,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,All Stays,All Ages,Female,670.2,1890
2020/21,South Lanarkshire,All Stays,All Ages,Male,329.8,930
2020/21,South Lanarkshire,All Stays,All Ages,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,All Stays,0-17 years,Female,0,0
2020/21,South Lanarkshire,All Stays,0-17 years,Male,0,0
2020/21,South Lanarkshire,All Stays,0-17 years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,All Stays,18-64 years,Female,37.2,105
2020/21,South Lanarkshire,All Stays,18-64 years,Male,55,155
2020/21,South Lanarkshire,All Stays,18-64 years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,All Stays,65-74 years,Female,53.2,150
2020/21,South Lanarkshire,All Stays,65-74 years,Male,49.6,140
2020/21,South Lanarkshire,All Stays,65-74 years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,All Stays,75-84 years,Female,205.7,580
2020/21,South Lanarkshire,All Stays,75-84 years,Male,109.9,310
2020/21,South Lanarkshire,All Stays,75-84 years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,All Stays,85+ years,Female,374.1,1055
2020/21,South Lanarkshire,All Stays,85+ years,Male,115.2,325
2020/21,South Lanarkshire,All Stays,85+ years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,All Stays,Unknown,Female,0,0
2020/21,South Lanarkshire,All Stays,Unknown,Male,0,0
2020/21,South Lanarkshire,All Stays,Unknown,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Short Stay / Respite,All Ages,Female,615.4,160
2020/21,South Lanarkshire,Short Stay / Respite,All Ages,Male,403.8,105
2020/21,South Lanarkshire,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Short Stay / Respite,0-17 years,Female,0,0
2020/21,South Lanarkshire,Short Stay / Respite,0-17 years,Male,0,0
2020/21,South Lanarkshire,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Short Stay / Respite,18-64 years,Female,19.2,5
2020/21,South Lanarkshire,Short Stay / Respite,18-64 years,Male,38.5,10
2020/21,South Lanarkshire,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Short Stay / Respite,65-74 years,Female,57.7,15
2020/21,South Lanarkshire,Short Stay / Respite,65-74 years,Male,57.7,15
2020/21,South Lanarkshire,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Short Stay / Respite,75-84 years,Female,230.8,60
2020/21,South Lanarkshire,Short Stay / Respite,75-84 years,Male,153.8,40
2020/21,South Lanarkshire,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Short Stay / Respite,85+ years,Female,288.5,75
2020/21,South Lanarkshire,Short Stay / Respite,85+ years,Male,153.8,40
2020/21,South Lanarkshire,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Short Stay / Respite,Unknown,Female,0,0
2020/21,South Lanarkshire,Short Stay / Respite,Unknown,Male,0,0
2020/21,South Lanarkshire,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Long Stay,All Ages,Female,675.7,1750
2020/21,South Lanarkshire,Long Stay,All Ages,Male,322.4,835
2020/21,South Lanarkshire,Long Stay,All Ages,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Long Stay,0-17 years,Female,0,0
2020/21,South Lanarkshire,Long Stay,0-17 years,Male,0,0
2020/21,South Lanarkshire,Long Stay,0-17 years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Long Stay,18-64 years,Female,38.6,100
2020/21,South Lanarkshire,Long Stay,18-64 years,Male,57.9,150
2020/21,South Lanarkshire,Long Stay,18-64 years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Long Stay,65-74 years,Female,52.1,135
2020/21,South Lanarkshire,Long Stay,65-74 years,Male,48.3,125
2020/21,South Lanarkshire,Long Stay,65-74 years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Long Stay,75-84 years,Female,204.6,530
2020/21,South Lanarkshire,Long Stay,75-84 years,Male,106.2,275
2020/21,South Lanarkshire,Long Stay,75-84 years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Long Stay,85+ years,Female,380.3,985
2020/21,South Lanarkshire,Long Stay,85+ years,Male,112,290
2020/21,South Lanarkshire,Long Stay,85+ years,Not Known / Unspecified,0,0
2020/21,South Lanarkshire,Long Stay,Unknown,Female,0,0
2020/21,South Lanarkshire,Long Stay,Unknown,Male,0,0
2020/21,South Lanarkshire,Long Stay,Unknown,Not Known / Unspecified,0,0
2017/18,Stirling,All Stays,All Ages,Female,631.1,385
2017/18,Stirling,All Stays,All Ages,Male,368.9,225
2017/18,Stirling,All Stays,All Ages,Not Known / Unspecified,0,0
2017/18,Stirling,All Stays,0-17 years,Female,0,0
2017/18,Stirling,All Stays,0-17 years,Male,0,0
2017/18,Stirling,All Stays,0-17 years,Not Known / Unspecified,0,0
2017/18,Stirling,All Stays,18-64 years,Female,49.2,30
2017/18,Stirling,All Stays,18-64 years,Male,98.4,60
2017/18,Stirling,All Stays,18-64 years,Not Known / Unspecified,0,0
2017/18,Stirling,All Stays,65-74 years,Female,57.4,35
2017/18,Stirling,All Stays,65-74 years,Male,41,25
2017/18,Stirling,All Stays,65-74 years,Not Known / Unspecified,0,0
2017/18,Stirling,All Stays,75-84 years,Female,204.9,125
2017/18,Stirling,All Stays,75-84 years,Male,106.6,65
2017/18,Stirling,All Stays,75-84 years,Not Known / Unspecified,0,0
2017/18,Stirling,All Stays,85+ years,Female,319.7,195
2017/18,Stirling,All Stays,85+ years,Male,123,75
2017/18,Stirling,All Stays,85+ years,Not Known / Unspecified,0,0
2017/18,Stirling,All Stays,Unknown,Female,0,0
2017/18,Stirling,All Stays,Unknown,Male,0,0
2017/18,Stirling,All Stays,Unknown,Not Known / Unspecified,0,0
2017/18,Stirling,Short Stay / Respite,All Ages,Female,562.5,45
2017/18,Stirling,Short Stay / Respite,All Ages,Male,562.5,45
2017/18,Stirling,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2017/18,Stirling,Short Stay / Respite,0-17 years,Female,0,0
2017/18,Stirling,Short Stay / Respite,0-17 years,Male,0,0
2017/18,Stirling,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2017/18,Stirling,Short Stay / Respite,18-64 years,Female,62.5,5
2017/18,Stirling,Short Stay / Respite,18-64 years,Male,125,10
2017/18,Stirling,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2017/18,Stirling,Short Stay / Respite,65-74 years,Female,62.5,5
2017/18,Stirling,Short Stay / Respite,65-74 years,Male,62.5,5
2017/18,Stirling,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2017/18,Stirling,Short Stay / Respite,75-84 years,Female,187.5,15
2017/18,Stirling,Short Stay / Respite,75-84 years,Male,125,10
2017/18,Stirling,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2017/18,Stirling,Short Stay / Respite,85+ years,Female,187.5,15
2017/18,Stirling,Short Stay / Respite,85+ years,Male,187.5,15
2017/18,Stirling,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2017/18,Stirling,Short Stay / Respite,Unknown,Female,0,0
2017/18,Stirling,Short Stay / Respite,Unknown,Male,0,0
2017/18,Stirling,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2017/18,Stirling,Long Stay,All Ages,Female,645.5,355
2017/18,Stirling,Long Stay,All Ages,Male,363.6,200
2017/18,Stirling,Long Stay,All Ages,Not Known / Unspecified,0,0
2017/18,Stirling,Long Stay,0-17 years,Female,0,0
2017/18,Stirling,Long Stay,0-17 years,Male,0,0
2017/18,Stirling,Long Stay,0-17 years,Not Known / Unspecified,0,0
2017/18,Stirling,Long Stay,18-64 years,Female,45.5,25
2017/18,Stirling,Long Stay,18-64 years,Male,90.9,50
2017/18,Stirling,Long Stay,18-64 years,Not Known / Unspecified,0,0
2017/18,Stirling,Long Stay,65-74 years,Female,54.5,30
2017/18,Stirling,Long Stay,65-74 years,Male,45.5,25
2017/18,Stirling,Long Stay,65-74 years,Not Known / Unspecified,0,0
2017/18,Stirling,Long Stay,75-84 years,Female,200,110
2017/18,Stirling,Long Stay,75-84 years,Male,109.1,60
2017/18,Stirling,Long Stay,75-84 years,Not Known / Unspecified,0,0
2017/18,Stirling,Long Stay,85+ years,Female,336.4,185
2017/18,Stirling,Long Stay,85+ years,Male,118.2,65
2017/18,Stirling,Long Stay,85+ years,Not Known / Unspecified,0,0
2017/18,Stirling,Long Stay,Unknown,Female,0,0
2017/18,Stirling,Long Stay,Unknown,Male,0,0
2017/18,Stirling,Long Stay,Unknown,Not Known / Unspecified,0,0
2018/19,Stirling,All Stays,All Ages,Female,618.8,560
2018/19,Stirling,All Stays,All Ages,Male,381.2,345
2018/19,Stirling,All Stays,All Ages,Not Known / Unspecified,0,0
2018/19,Stirling,All Stays,0-17 years,Female,0,0
2018/19,Stirling,All Stays,0-17 years,Male,0,0
2018/19,Stirling,All Stays,0-17 years,Not Known / Unspecified,0,0
2018/19,Stirling,All Stays,18-64 years,Female,44.2,40
2018/19,Stirling,All Stays,18-64 years,Male,82.9,75
2018/19,Stirling,All Stays,18-64 years,Not Known / Unspecified,0,0
2018/19,Stirling,All Stays,65-74 years,Female,44.2,40
2018/19,Stirling,All Stays,65-74 years,Male,38.7,35
2018/19,Stirling,All Stays,65-74 years,Not Known / Unspecified,0,0
2018/19,Stirling,All Stays,75-84 years,Female,187.8,170
2018/19,Stirling,All Stays,75-84 years,Male,127.1,115
2018/19,Stirling,All Stays,75-84 years,Not Known / Unspecified,0,0
2018/19,Stirling,All Stays,85+ years,Female,342.5,310
2018/19,Stirling,All Stays,85+ years,Male,132.6,120
2018/19,Stirling,All Stays,85+ years,Not Known / Unspecified,0,0
2018/19,Stirling,All Stays,Unknown,Female,0,0
2018/19,Stirling,All Stays,Unknown,Male,0,0
2018/19,Stirling,All Stays,Unknown,Not Known / Unspecified,0,0
2018/19,Stirling,Short Stay / Respite,All Ages,Female,580,145
2018/19,Stirling,Short Stay / Respite,All Ages,Male,440,110
2018/19,Stirling,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2018/19,Stirling,Short Stay / Respite,0-17 years,Female,0,0
2018/19,Stirling,Short Stay / Respite,0-17 years,Male,0,0
2018/19,Stirling,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2018/19,Stirling,Short Stay / Respite,18-64 years,Female,40,10
2018/19,Stirling,Short Stay / Respite,18-64 years,Male,60,15
2018/19,Stirling,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2018/19,Stirling,Short Stay / Respite,65-74 years,Female,60,15
2018/19,Stirling,Short Stay / Respite,65-74 years,Male,40,10
2018/19,Stirling,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2018/19,Stirling,Short Stay / Respite,75-84 years,Female,180,45
2018/19,Stirling,Short Stay / Respite,75-84 years,Male,180,45
2018/19,Stirling,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2018/19,Stirling,Short Stay / Respite,85+ years,Female,300,75
2018/19,Stirling,Short Stay / Respite,85+ years,Male,140,35
2018/19,Stirling,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2018/19,Stirling,Short Stay / Respite,Unknown,Female,0,0
2018/19,Stirling,Short Stay / Respite,Unknown,Male,0,0
2018/19,Stirling,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2018/19,Stirling,Long Stay,All Ages,Female,627.5,480
2018/19,Stirling,Long Stay,All Ages,Male,372.5,285
2018/19,Stirling,Long Stay,All Ages,Not Known / Unspecified,0,0
2018/19,Stirling,Long Stay,0-17 years,Female,0,0
2018/19,Stirling,Long Stay,0-17 years,Male,0,0
2018/19,Stirling,Long Stay,0-17 years,Not Known / Unspecified,0,0
2018/19,Stirling,Long Stay,18-64 years,Female,39.2,30
2018/19,Stirling,Long Stay,18-64 years,Male,85,65
2018/19,Stirling,Long Stay,18-64 years,Not Known / Unspecified,0,0
2018/19,Stirling,Long Stay,65-74 years,Female,45.8,35
2018/19,Stirling,Long Stay,65-74 years,Male,39.2,30
2018/19,Stirling,Long Stay,65-74 years,Not Known / Unspecified,0,0
2018/19,Stirling,Long Stay,75-84 years,Female,189.5,145
2018/19,Stirling,Long Stay,75-84 years,Male,111.1,85
2018/19,Stirling,Long Stay,75-84 years,Not Known / Unspecified,0,0
2018/19,Stirling,Long Stay,85+ years,Female,359.5,275
2018/19,Stirling,Long Stay,85+ years,Male,130.7,100
2018/19,Stirling,Long Stay,85+ years,Not Known / Unspecified,0,0
2018/19,Stirling,Long Stay,Unknown,Female,0,0
2018/19,Stirling,Long Stay,Unknown,Male,0,0
2018/19,Stirling,Long Stay,Unknown,Not Known / Unspecified,0,0
2019/20,Stirling,All Stays,All Ages,Female,623.6,555
2019/20,Stirling,All Stays,All Ages,Male,370.8,330
2019/20,Stirling,All Stays,All Ages,Not Known / Unspecified,0,0
2019/20,Stirling,All Stays,0-17 years,Female,0,0
2019/20,Stirling,All Stays,0-17 years,Male,0,0
2019/20,Stirling,All Stays,0-17 years,Not Known / Unspecified,0,0
2019/20,Stirling,All Stays,18-64 years,Female,50.6,45
2019/20,Stirling,All Stays,18-64 years,Male,84.3,75
2019/20,Stirling,All Stays,18-64 years,Not Known / Unspecified,0,0
2019/20,Stirling,All Stays,65-74 years,Female,50.6,45
2019/20,Stirling,All Stays,65-74 years,Male,33.7,30
2019/20,Stirling,All Stays,65-74 years,Not Known / Unspecified,0,0
2019/20,Stirling,All Stays,75-84 years,Female,185.4,165
2019/20,Stirling,All Stays,75-84 years,Male,112.4,100
2019/20,Stirling,All Stays,75-84 years,Not Known / Unspecified,0,0
2019/20,Stirling,All Stays,85+ years,Female,342.7,305
2019/20,Stirling,All Stays,85+ years,Male,140.4,125
2019/20,Stirling,All Stays,85+ years,Not Known / Unspecified,0,0
2019/20,Stirling,All Stays,Unknown,Female,0,0
2019/20,Stirling,All Stays,Unknown,Male,0,0
2019/20,Stirling,All Stays,Unknown,Not Known / Unspecified,0,0
2019/20,Stirling,Short Stay / Respite,All Ages,Female,591.8,145
2019/20,Stirling,Short Stay / Respite,All Ages,Male,408.2,100
2019/20,Stirling,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2019/20,Stirling,Short Stay / Respite,0-17 years,Female,0,0
2019/20,Stirling,Short Stay / Respite,0-17 years,Male,0,0
2019/20,Stirling,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2019/20,Stirling,Short Stay / Respite,18-64 years,Female,61.2,15
2019/20,Stirling,Short Stay / Respite,18-64 years,Male,61.2,15
2019/20,Stirling,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2019/20,Stirling,Short Stay / Respite,65-74 years,Female,61.2,15
2019/20,Stirling,Short Stay / Respite,65-74 years,Male,20.4,5
2019/20,Stirling,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2019/20,Stirling,Short Stay / Respite,75-84 years,Female,204.1,50
2019/20,Stirling,Short Stay / Respite,75-84 years,Male,122.4,30
2019/20,Stirling,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2019/20,Stirling,Short Stay / Respite,85+ years,Female,265.3,65
2019/20,Stirling,Short Stay / Respite,85+ years,Male,204.1,50
2019/20,Stirling,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2019/20,Stirling,Short Stay / Respite,Unknown,Female,0,0
2019/20,Stirling,Short Stay / Respite,Unknown,Male,0,0
2019/20,Stirling,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2019/20,Stirling,Long Stay,All Ages,Female,635.1,470
2019/20,Stirling,Long Stay,All Ages,Male,364.9,270
2019/20,Stirling,Long Stay,All Ages,Not Known / Unspecified,0,0
2019/20,Stirling,Long Stay,0-17 years,Female,0,0
2019/20,Stirling,Long Stay,0-17 years,Male,0,0
2019/20,Stirling,Long Stay,0-17 years,Not Known / Unspecified,0,0
2019/20,Stirling,Long Stay,18-64 years,Female,47.3,35
2019/20,Stirling,Long Stay,18-64 years,Male,87.8,65
2019/20,Stirling,Long Stay,18-64 years,Not Known / Unspecified,0,0
2019/20,Stirling,Long Stay,65-74 years,Female,47.3,35
2019/20,Stirling,Long Stay,65-74 years,Male,33.8,25
2019/20,Stirling,Long Stay,65-74 years,Not Known / Unspecified,0,0
2019/20,Stirling,Long Stay,75-84 years,Female,182.4,135
2019/20,Stirling,Long Stay,75-84 years,Male,108.1,80
2019/20,Stirling,Long Stay,75-84 years,Not Known / Unspecified,0,0
2019/20,Stirling,Long Stay,85+ years,Female,358.1,265
2019/20,Stirling,Long Stay,85+ years,Male,135.1,100
2019/20,Stirling,Long Stay,85+ years,Not Known / Unspecified,0,0
2019/20,Stirling,Long Stay,Unknown,Female,0,0
2019/20,Stirling,Long Stay,Unknown,Male,0,0
2019/20,Stirling,Long Stay,Unknown,Not Known / Unspecified,0,0
2020/21,Stirling,All Stays,All Ages,Female,627.5,480
2020/21,Stirling,All Stays,All Ages,Male,372.5,285
2020/21,Stirling,All Stays,All Ages,Not Known / Unspecified,0,0
2020/21,Stirling,All Stays,0-17 years,Female,0,0
2020/21,Stirling,All Stays,0-17 years,Male,0,0
2020/21,Stirling,All Stays,0-17 years,Not Known / Unspecified,0,0
2020/21,Stirling,All Stays,18-64 years,Female,52.3,40
2020/21,Stirling,All Stays,18-64 years,Male,78.4,60
2020/21,Stirling,All Stays,18-64 years,Not Known / Unspecified,0,0
2020/21,Stirling,All Stays,65-74 years,Female,58.8,45
2020/21,Stirling,All Stays,65-74 years,Male,39.2,30
2020/21,Stirling,All Stays,65-74 years,Not Known / Unspecified,0,0
2020/21,Stirling,All Stays,75-84 years,Female,176.5,135
2020/21,Stirling,All Stays,75-84 years,Male,111.1,85
2020/21,Stirling,All Stays,75-84 years,Not Known / Unspecified,0,0
2020/21,Stirling,All Stays,85+ years,Female,339.9,260
2020/21,Stirling,All Stays,85+ years,Male,143.8,110
2020/21,Stirling,All Stays,85+ years,Not Known / Unspecified,0,0
2020/21,Stirling,All Stays,Unknown,Female,0,0
2020/21,Stirling,All Stays,Unknown,Male,0,0
2020/21,Stirling,All Stays,Unknown,Not Known / Unspecified,0,0
2020/21,Stirling,Short Stay / Respite,All Ages,Female,615.4,80
2020/21,Stirling,Short Stay / Respite,All Ages,Male,384.6,50
2020/21,Stirling,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2020/21,Stirling,Short Stay / Respite,0-17 years,Female,0,0
2020/21,Stirling,Short Stay / Respite,0-17 years,Male,0,0
2020/21,Stirling,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2020/21,Stirling,Short Stay / Respite,18-64 years,Female,38.5,5
2020/21,Stirling,Short Stay / Respite,18-64 years,Male,38.5,5
2020/21,Stirling,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2020/21,Stirling,Short Stay / Respite,65-74 years,Female,76.9,10
2020/21,Stirling,Short Stay / Respite,65-74 years,Male,38.5,5
2020/21,Stirling,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2020/21,Stirling,Short Stay / Respite,75-84 years,Female,192.3,25
2020/21,Stirling,Short Stay / Respite,75-84 years,Male,153.8,20
2020/21,Stirling,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2020/21,Stirling,Short Stay / Respite,85+ years,Female,307.7,40
2020/21,Stirling,Short Stay / Respite,85+ years,Male,153.8,20
2020/21,Stirling,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2020/21,Stirling,Short Stay / Respite,Unknown,Female,0,0
2020/21,Stirling,Short Stay / Respite,Unknown,Male,0,0
2020/21,Stirling,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2020/21,Stirling,Long Stay,All Ages,Female,631.2,445
2020/21,Stirling,Long Stay,All Ages,Male,368.8,260
2020/21,Stirling,Long Stay,All Ages,Not Known / Unspecified,0,0
2020/21,Stirling,Long Stay,0-17 years,Female,0,0
2020/21,Stirling,Long Stay,0-17 years,Male,0,0
